QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,milp_projection,total_salary,mean,median,p10,p90,std,skewness,fitness
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,10,"123617-138820,123617-55050,123617-102965,123617-167620,123617-86518,123617-110484,123617-151903,123617-86080,123617-12548",1,0.0,119.29999999999998,59900,126.17822211941083,122.66820534840696,94.30607803058527,162.25020628538098,27.508241736784427,0.12759873221232565,162.25020628538098
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,11,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-103539,123617-151903,123617-86080,123617-12534",1,0.0,119.0,59900,124.91026542873867,121.17626193411121,92.15416855401666,162.1277030903029,27.97714164977285,0.133466225441146,162.1277030903029
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,12,"123617-138820,123617-55050,123617-152316,123617-103539,123617-110484,123617-151903,123617-86312,123617-86080,123617-12548",1,0.0,119.09999999999998,59900,125.36178560614357,121.93361602549527,93.24226707249304,162.06863899290894,28.207151225646495,0.12153547705772366,162.06863899290894
Jaxson Dart,De'Von Achane,TreVeyon Henderson,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Seattle Seahawks,13,"123617-138820,123617-152647,123617-151966,123617-167620,123617-103539,123617-110484,123617-151903,123617-40845,123617-12550",3,1.507786504282155,117.0,60000,124.95790538616892,122.02524869109554,92.49981858037326,162.04134198400666,28.121404895256415,0.1042855684485402,162.04134198400666
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Hunter Henry,RJ Harvey,Los Angeles Rams,14,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-86312,123617-40845,123617-12538",1,0.0,119.09999999999998,60000,125.39768823972857,122.14340783653165,93.53101956621923,161.8407957331161,27.523762571484646,0.11823530284948894,161.8407957331161
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Theo Johnson,RJ Harvey,Las Vegas Raiders,15,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-103619,123617-128810,123617-12537",3,2.974068174460596,117.0,59900,123.65940860367202,119.78719168890932,90.68265368021547,161.81681186401687,28.518842458527,0.1357774923857377,161.81681186401687
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Hunter Henry,RJ Harvey,Miami Dolphins,16,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-151903,123617-86312,123617-40845,123617-12539",1,0.0,132.2,60000,124.94610236777517,121.325109150031,92.92396160188063,161.77578935447605,27.795021764407256,0.13027488333831824,161.77578935447605
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,17,"123617-138820,123617-55050,123617-6654,123617-167620,123617-57403,123617-110484,123617-151903,123617-86080,123617-12539",1,0.0,119.09999999999998,60000,124.73583920493016,120.83837614221412,93.40712041447009,161.7661919203161,27.226898020041315,0.14314752491624927,161.7661919203161
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Quentin Johnston,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,18,"123617-138820,123617-55050,123617-152647,123617-151966,123617-90573,123617-103539,123617-120639,123617-86080,123617-12534",2,0.628358208955224,117.7,60000,124.03166821792419,119.43045333360945,92.17812982758554,161.76042880105783,28.908264646063696,0.15916607034871838,161.76042880105783
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,19,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-86518,123617-151903,123617-86080,123617-12534",1,0.0,139.60000000000002,60000,124.96478444701829,121.61218288032168,93.04583897121273,161.6465936930414,27.694619270800487,0.1210560626927045,161.6465936930414
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Hunter Henry,RJ Harvey,Miami Dolphins,20,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-86312,123617-40845,123617-12539",1,0.0,119.2,59900,124.5267533865351,121.17737647151861,93.03175417396231,161.63264920950843,27.308404459150296,0.12265004057731421,161.63264920950843
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,RJ Harvey,New Orleans Saints,21,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-103539,123617-110484,123617-40845,123617-12542",1,0.0,119.29999999999998,60000,124.83912283072782,121.73904072135619,92.61928361250594,161.6145217269495,27.997173139609785,0.11072839725328193,161.6145217269495
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,22,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12534",1,0.0,120.59999999999998,60000,125.16995762123618,121.84733842272269,92.99798622494521,161.6133758002115,27.414330695191428,0.12120008456366554,161.6133758002115
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,23,"123617-138820,123617-55050,123617-89951,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",1,0.0,119.7,60000,125.69703985910054,122.29376646253773,94.41499325020038,161.56918797486856,26.646740585474298,0.1277181869822385,161.56918797486856
Matthew Stafford,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,24,"123617-138820,123617-55050,123617-6654,123617-152647,123617-103539,123617-86518,123617-151903,123617-86080,123617-12534",1,0.0,119.0,60000,124.39833989635,121.15768855177002,92.9563690589519,161.56521703131173,27.21122714931597,0.11909243661807571,161.56521703131173
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Tre Tucker,Hunter Henry,RJ Harvey,Los Angeles Chargers,25,"123617-138820,123617-152316,123617-152647,123617-90573,123617-103539,123617-110484,123617-103619,123617-40845,123617-12548",2,0.5686567164179105,117.8,59900,124.66008440583826,121.03469198682633,92.1625520731316,161.51625513752657,28.30374778115651,0.12808877633602891,161.51625513752657
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,26,"123617-138820,123617-55050,123617-6654,123617-167620,123617-86518,123617-110484,123617-151903,123617-86080,123617-12525",1,0.0,119.0,60000,124.5250462296008,121.22599345146847,91.72294662596937,161.49430794117035,28.21302909817194,0.1169336609214392,161.49430794117035
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,27,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12542",1,0.0,119.89999999999998,60000,125.3597578532028,121.77969210055932,93.26116121561127,161.48538527022708,27.62835123135799,0.12957942088777732,161.48538527022708
Josh Allen,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Chimere Dike,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,28,"123617-62239,123617-138820,123617-55050,123617-167620,123617-103539,123617-110484,123617-129112,123617-86080,123617-12534",3,2.5900082915436267,117.0,59900,124.35739840069414,119.91018437150996,91.76466110467413,161.44500328129982,28.847602547044225,0.1541623440607147,161.44500328129982
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,29,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-110484,123617-151903,123617-86080,123617-12546",1,0.0,130.2,60000,123.77503219819228,120.1598082816423,92.56132556380581,161.3489704583575,27.428400118933173,0.1318058618393304,161.3489704583575
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,30,"123617-138820,123617-152316,123617-152647,123617-90573,123617-86518,123617-110484,123617-86312,123617-86080,123617-12548",2,0.3895522388059701,117.9,59700,124.47623498121123,120.61233334953933,92.21663210608375,161.32429244209692,28.478279339892058,0.13567890059493157,161.32429244209692
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,RJ Harvey,New York Jets,31,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12544",1,0.0,118.89999999999998,60000,124.55886633137168,120.82720331370454,93.04058023978692,161.27252183771873,27.963872563321896,0.13344585980418436,161.27252183771873
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Tre Tucker,Hunter Henry,RJ Harvey,Miami Dolphins,32,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-103619,123617-40845,123617-12539",2,0.9208955223880596,117.59999999999998,59800,125.11365716160444,122.17302622367718,92.16568581610316,161.2650510497723,28.537450102920296,0.10304462828044794,161.2650510497723
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,33,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12539",1,0.0,128.39999999999998,59900,124.8256325342162,120.83658305142275,92.68395472203076,161.20697479330323,27.632088413493,0.1443629385915528,161.20697479330323
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,34,"123617-138820,123617-55050,123617-6654,123617-167620,123617-86518,123617-110484,123617-151903,123617-40845,123617-12539",1,0.0,119.09999999999998,60000,124.91397253220777,121.58087548476692,92.93568113799661,161.1206433920366,27.54637183325272,0.12099949378514097,161.1206433920366
Jacoby Brissett,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Tyler Warren,RJ Harvey,Tennessee Titans,35,"123617-138820,123617-55050,123617-30231,123617-90573,123617-137530,123617-86518,123617-110484,123617-151903,123617-12534",2,0.8333333333333333,117.2,60000,123.70870797854063,120.00465255747929,91.76152464083381,161.06117074580928,28.21547836402064,0.13127742770381728,161.06117074580928
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,RJ Harvey,Denver Broncos,36,"123617-138820,123617-152647,123617-102965,123617-90573,123617-103539,123617-86518,123617-110484,123617-40845,123617-12531",2,0.9268656716417912,117.6,60000,124.73990792761549,120.76949286520527,93.8184892378504,161.05914165230857,27.516101412196175,0.14429424441103375,161.05914165230857
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,37,"123617-138820,123617-55050,123617-6654,123617-90573,123617-25079,123617-103539,123617-110484,123617-86080,123617-12534",1,0.0,129.89999999999998,60000,123.97170916432731,119.84201677718042,91.6523817393629,161.02170686165846,28.204791634620758,0.1464181136540567,161.02170686165846
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,38,"123617-138820,123617-152316,123617-152647,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12539",1,0.0,119.1,60000,125.83448084306775,122.84862631327073,94.05579456714749,160.98829186294182,27.131114915265435,0.11005277664122164,160.98829186294182
Jaxson Dart,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Rams,39,"123617-138820,123617-55050,123617-151966,123617-103539,123617-86518,123617-110484,123617-151903,123617-40845,123617-12538",3,1.8246239354850893,117.4,60000,124.64681737739639,120.57616625459065,92.35535230095456,160.9366170105478,27.960852256362273,0.14558394306022976,160.9366170105478
Jaxson Dart,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,40,"123617-138820,123617-152647,123617-151966,123617-90573,123617-167620,123617-86518,123617-110484,123617-86080,123617-12538",3,1.6327877317604251,117.4,60000,124.36503065527673,121.20433561003298,92.37797288391974,160.92437128898055,27.411801505247034,0.11530417089291767,160.92437128898055
Jaxson Dart,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,TreVeyon Henderson,New Orleans Saints,41,"123617-138820,123617-55050,123617-152647,123617-151966,123617-167620,123617-103539,123617-86312,123617-86080,123617-12542",3,2.6571794575038563,117.0,60000,124.92621141473717,121.54018759785592,92.38663525976045,160.8804037027902,28.399642943466194,0.1192276897150307,160.8804037027902
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,42,"123617-138820,123617-55050,123617-90573,123617-129471,123617-167620,123617-110484,123617-151903,123617-86080,123617-12548",1,0.0,119.79999999999998,60000,126.08238136661612,122.81612081301896,94.72353765890651,160.86119467339398,27.045651183402605,0.12076841971553655,160.86119467339398
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,43,"123617-138820,123617-55050,123617-89951,123617-90573,123617-167620,123617-110484,123617-86312,123617-86080,123617-12548",1,0.0,119.1,60000,125.57200545950013,122.7459823012417,93.96509919703601,160.85321989640389,26.464792140998057,0.10678425672879137,160.85321989640389
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Chargers,44,"123617-138820,123617-152647,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12548",1,0.0,119.29999999999998,60000,125.30389390352806,122.10758867486297,94.52054519276011,160.76853383655967,27.02529444680809,0.11827087527043045,160.76853383655967
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Parker Washington,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,45,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-137516,123617-86080,123617-12525",3,2.0837009700670652,117.4,60000,124.19520155111441,120.44180547632942,92.45563907549027,160.7613465429031,28.092800631856225,0.13360704487856478,160.7613465429031
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,46,"123617-138820,123617-6654,123617-152647,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",1,0.0,134.7,59900,124.84586319228126,121.76588909703418,92.52739885136116,160.7531749200824,27.731575670796683,0.11106379716066811,160.7531749200824
Matthew Stafford,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Tre Tucker,Brenton Strange,TreVeyon Henderson,Miami Dolphins,47,"123617-138820,123617-55050,123617-6654,123617-152647,123617-103539,123617-151903,123617-103619,123617-103587,123617-12539",3,2.3039809808120344,117.29999999999998,60000,122.91389226787722,119.49718192610449,91.01520830672267,160.7390776091786,27.64462666201631,0.12359401280926988,160.7390776091786
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Los Angeles Chargers,48,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-151903,123617-86080,123617-107293,123617-12548",1,0.0,126.8,59900,124.19210338543442,121.06468278110088,91.16317163967972,160.7208508283012,27.9364434989086,0.11194770030249973,160.7208508283012
Jaxson Dart,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Brenton Strange,RJ Harvey,Seattle Seahawks,49,"123617-138820,123617-55050,123617-151966,123617-167620,123617-110484,123617-151903,123617-86312,123617-103587,123617-12550",3,1.6097027854138035,117.0,60000,124.29137491296086,120.89799722656866,92.44100201496968,160.69140339189838,27.610673974881216,0.12290093640884396,160.69140339189838
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Las Vegas Raiders,50,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-86518,123617-110484,123617-86080,123617-12537",1,0.0,119.1,59900,124.59769224491683,121.44810157380546,92.18404241464158,160.6869002166826,27.645598781112554,0.11392738120988598,160.6869002166826
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,51,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12539",1,0.0,120.5,60000,125.02675051325129,122.0391991803595,93.09633614894446,160.67561496787695,27.12030500057959,0.11015920849075761,160.67561496787695
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Hunter Henry,RJ Harvey,Atlanta Falcons,52,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-110484,123617-103619,123617-40845,123617-12525",3,1.590089875961353,117.3,59900,124.22177997097972,120.28139699251145,93.15053393377941,160.65285085413296,27.458182756417674,0.14350487114983276,160.65285085413296
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Alec Pierce,Juwan Johnson,RJ Harvey,Los Angeles Chargers,53,"123617-138820,123617-55050,123617-102965,123617-167620,123617-103539,123617-110484,123617-86312,123617-64808,123617-12548",3,2.008441923302437,117.4,60000,123.5802221170736,120.02338894158422,91.3444955542832,160.63344053255244,27.447926755140198,0.1295847663548321,160.63344053255244
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,54,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12539",1,0.0,119.3,59900,125.22137398282621,121.74864518766346,93.88680207577005,160.62100738655874,27.365343341519672,0.12690243830757292,160.62100738655874
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,55,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-103619,123617-86080,123617-12550",1,0.0,118.99999999999996,59900,124.80801581656448,121.97527248782718,93.66824231812573,160.5739405903969,27.024686768603846,0.1048205795313142,160.5739405903969
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Minnesota Vikings,56,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12540",1,0.0,119.89999999999998,60000,124.71359010658344,121.3167609722299,92.66385408591432,160.5696887732227,26.893048365052877,0.12630881736589103,160.5696887732227
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,57,"123617-138820,123617-55050,123617-152316,123617-167620,123617-86518,123617-110484,123617-151903,123617-86080,123617-12539",1,0.0,119.29999999999998,60000,125.03679318804535,122.23334444755193,94.00225310187966,160.52069607609042,27.19983560390366,0.10306859134439318,160.52069607609042
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,58,"123617-138820,123617-55050,123617-102965,123617-90573,123617-57403,123617-110484,123617-86312,123617-86080,123617-12548",1,0.0,119.2,60000,124.61043997288748,121.37886374543572,93.40230187134968,160.5171470288249,27.790862596653778,0.11628196916208204,160.5171470288249
Bo Nix,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Brenton Strange,RJ Harvey,Seattle Seahawks,59,"123617-138820,123617-55050,123617-102965,123617-103539,123617-86518,123617-110484,123617-151903,123617-103587,123617-12550",2,0.4194029850746268,117.89999999999998,60000,124.64436855480544,122.00262714998311,93.28201658852775,160.50643773373216,26.90731969404889,0.09817928485112555,160.50643773373216
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,60,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-103539,123617-110484,123617-86080,123617-12534",1,0.0,132.4,60000,124.36156970654622,121.18409959238878,92.30092418627717,160.50090147583296,28.162092662045648,0.11282791205497858,160.50090147583296
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Hunter Henry,RJ Harvey,Tennessee Titans,61,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-86312,123617-40845,123617-12534",1,0.0,119.29999999999998,59900,124.30291856560811,120.72808678014282,92.25763705722335,160.4764581014722,28.531425485287304,0.125294538378698,160.4764581014722
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,Devin Neal,Los Angeles Chargers,62,"123617-138820,123617-55050,123617-151966,123617-90573,123617-103539,123617-86518,123617-154971,123617-86080,123617-12548",3,2.845462720170074,117.0,60000,123.61062940917843,120.08483071233357,92.1308748081678,160.47207516661172,27.66354504496188,0.12745288758596693,160.47207516661172
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Tony Pollard,Seattle Seahawks,63,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-151903,123617-63759,123617-86080,123617-12550",2,1.0223880597014927,117.5,60000,124.10267399170007,121.34951336065892,91.451575471788,160.45512014522836,28.045430334108797,0.09816788682656676,160.45512014522836
