QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,total_projection,total_salary,strategy
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,307,"123617-138820,123617-55050,123617-45889,123617-129471,123617-167620,123617-86518,123617-110484,123617-86080,123617-12534",2,0.9626865671641791,117.49999999999999,59800,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Woody Marks,Seattle Seahawks,308,"123617-138820,123617-55050,123617-102965,123617-167620,123617-138774,123617-151903,123617-86312,123617-86080,123617-12550",2,0.9686567164179105,117.49999999999999,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brock Bowers,Tyjae Spears,New Orleans Saints,309,"123617-138820,123617-55050,123617-102965,123617-151794,123617-90573,123617-167620,123617-151903,123617-107293,123617-12542",2,0.9746268656716419,117.5,60000,temperature
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,New Orleans Saints,310,"123617-138820,123617-55050,123617-152647,123617-89951,123617-167620,123617-86518,123617-151903,123617-86080,123617-12542",2,0.9805970149253731,117.5,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Tre Tucker,Kyle Pitts Sr.,TreVeyon Henderson,Minnesota Vikings,311,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-103539,123617-103619,123617-86080,123617-12540",2,0.9865671641791045,117.49999999999999,59800,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Quentin Johnston,Dalton Schultz,RJ Harvey,New York Giants,312,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-120639,123617-55042,123617-12543",2,0.9925373134328359,117.49999999999999,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Kyle Pitts Sr.,Tony Pollard,Miami Dolphins,313,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-57403,123617-63759,123617-86080,123617-12539",2,0.9985074626865671,117.5,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,New York Giants,314,"123617-138820,123617-55050,123617-152316,123617-87770,123617-90573,123617-110484,123617-103619,123617-86080,123617-12543",2,1.0044776119402985,117.49999999999999,59900,temperature
Drake Maye,De'Von Achane,TreVeyon Henderson,Davante Adams,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,315,"123617-138820,123617-152316,123617-45889,123617-152647,123617-167620,123617-110484,123617-86312,123617-86080,123617-12534",2,1.01044776119403,117.49999999999999,59900,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Brenton Strange,RJ Harvey,Seattle Seahawks,316,"123617-138820,123617-6654,123617-152647,123617-90573,123617-103539,123617-110484,123617-86312,123617-103587,123617-12550",2,1.0164179104477613,117.5,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Tony Pollard,Seattle Seahawks,317,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-151903,123617-63759,123617-86080,123617-12550",2,1.0223880597014927,117.49999999999999,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Dalton Schultz,RJ Harvey,Atlanta Falcons,318,"123617-138820,123617-55050,123617-152316,123617-103539,123617-86518,123617-110484,123617-151903,123617-55042,123617-12525",2,1.028358208955224,117.49999999999999,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,Arizona Cardinals,319,"123617-138820,123617-55050,123617-6654,123617-167031,123617-167620,123617-103539,123617-86312,123617-86080,123617-12546",2,1.0343283582089553,117.5,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Parker Washington,Kyle Pitts Sr.,TreVeyon Henderson,New York Giants,320,"123617-138820,123617-55050,123617-6654,123617-152647,123617-167620,123617-151903,123617-137516,123617-86080,123617-12543",2,1.0402985074626867,117.49999999999999,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Parker Washington,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,321,"123617-138820,123617-55050,123617-6654,123617-57403,123617-103539,123617-110484,123617-137516,123617-86080,123617-12548",2,1.0462686567164179,117.5,60000,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Alec Pierce,Brock Bowers,RJ Harvey,Tennessee Titans,322,"123617-138820,123617-6654,123617-152647,123617-151794,123617-90573,123617-86518,123617-110484,123617-86312,123617-12534",2,1.0522388059701493,117.5,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Woody Marks,Arizona Cardinals,323,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-138774,123617-151903,123617-40845,123617-12546",2,1.0582089552238807,117.49999999999999,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,Devin Neal,Las Vegas Raiders,324,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-154971,123617-40845,123617-12537",2,1.0641791044776119,117.5,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Courtland Sutton,Hunter Henry,RJ Harvey,New York Giants,325,"123617-138820,123617-55050,123617-102965,123617-90573,123617-25079,123617-57403,123617-110484,123617-40845,123617-12543",2,1.0701492537313433,117.49999999999999,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Tre Tucker,Hunter Henry,RJ Harvey,Miami Dolphins,326,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-110484,123617-103619,123617-40845,123617-12539",2,1.0761194029850747,117.49999999999999,59900,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Khalil Shakir,Troy Franklin,Alec Pierce,Hunter Henry,TreVeyon Henderson,Las Vegas Raiders,327,"123617-138820,123617-55050,123617-6654,123617-152647,123617-86518,123617-151903,123617-86312,123617-40845,123617-12537",2,1.082089552238806,117.49999999999999,59900,temperature
Bo Nix,De'Von Achane,Ashton Jeanty,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Hunter Henry,RJ Harvey,New York Giants,328,"123617-138820,123617-45889,123617-102965,123617-167031,123617-90573,123617-167620,123617-110484,123617-40845,123617-12543",2,1.0880597014925373,117.5,60000,temperature
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Quentin Johnston,Hunter Henry,TreVeyon Henderson,Tennessee Titans,329,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-167620,123617-120639,123617-40845,123617-12534",2,1.0940298507462687,117.5,60000,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,RJ Harvey,Tennessee Titans,330,"123617-138820,123617-45889,123617-6654,123617-152647,123617-103539,123617-86518,123617-110484,123617-40845,123617-12534",3,2.7296569157750747,117.49999999999999,60000,contrarian
Drake Maye,De'Von Achane,Breece Hall,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Chargers,331,"123617-138820,123617-152316,123617-103064,123617-167620,123617-103539,123617-110484,123617-151903,123617-40845,123617-12548",3,2.4421531889081955,117.49999999999999,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Alec Pierce,Hunter Henry,RJ Harvey,Arizona Cardinals,332,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-110484,123617-86312,123617-40845,123617-12546",3,2.830795212707711,117.5,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Tetairoa McMillan,Troy Franklin,Hunter Henry,Tyjae Spears,Tennessee Titans,333,"123617-138820,123617-55050,123617-152316,123617-45889,123617-167620,123617-151903,123617-40845,123617-107293,123617-12534",3,2.6071360598281412,117.49999999999999,59900,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Tetairoa McMillan,Hunter Henry,Tyjae Spears,Los Angeles Chargers,334,"123617-138820,123617-55050,123617-102965,123617-90573,123617-25079,123617-167620,123617-40845,123617-107293,123617-12548",3,2.9960088883021943,117.5,60000,contrarian
Jaxson Dart,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,335,"123617-138820,123617-152647,123617-151966,123617-90573,123617-167620,123617-86518,123617-110484,123617-86080,123617-12538",3,1.6327877317604251,117.4,60000,contrarian
Jaxson Dart,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,New York Giants,336,"123617-138820,123617-45889,123617-152647,123617-151966,123617-90573,123617-103539,123617-110484,123617-86080,123617-12543",3,2.5212521799240863,117.4,60000,contrarian
Bo Nix,De'Von Achane,Woody Marks,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,337,"123617-138820,123617-45889,123617-102965,123617-90573,123617-138774,123617-110484,123617-151903,123617-86080,123617-12538",3,2.743218369582557,117.39999999999999,59900,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Courtland Sutton,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,338,"123617-138820,123617-55050,123617-89951,123617-57403,123617-86518,123617-110484,123617-151903,123617-86080,123617-12550",3,2.4302040867565453,117.39999999999998,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Las Vegas Raiders,339,"123617-138820,123617-55050,123617-45889,123617-89951,123617-90573,123617-110484,123617-103619,123617-86080,123617-12537",3,1.5376926170346423,117.39999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Quentin Johnston,Adonai Mitchell,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,340,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-120639,123617-151789,123617-86080,123617-12550",3,2.8993296479601414,117.39999999999998,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Brock Bowers,RJ Harvey,Tennessee Titans,341,"123617-138820,123617-55050,123617-151794,123617-90573,123617-129471,123617-167620,123617-110484,123617-103619,123617-12534",3,2.018793425285177,117.39999999999998,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,Breece Hall,Las Vegas Raiders,342,"123617-138820,123617-55050,123617-103064,123617-90573,123617-129471,123617-167620,123617-103539,123617-86080,123617-12537",3,2.485104576385839,117.4,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Seattle Seahawks,343,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-151903,123617-86080,123617-12550,123617-107293",3,2.7894315355138546,117.4,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Brenton Strange,TreVeyon Henderson,Las Vegas Raiders,344,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-86518,123617-151903,123617-103587,123617-12537",3,2.597258227634963,117.39999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Brenton Strange,TreVeyon Henderson,New Orleans Saints,345,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-86518,123617-86312,123617-103587,123617-12542",3,1.5717151113048289,117.39999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Alec Pierce,Juwan Johnson,RJ Harvey,Los Angeles Chargers,346,"123617-138820,123617-55050,123617-102965,123617-167620,123617-103539,123617-110484,123617-86312,123617-64808,123617-12548",3,2.008441923302437,117.39999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,Los Angeles Chargers,347,"123617-138820,123617-55050,123617-102965,123617-167031,123617-103539,123617-86518,123617-86312,123617-86080,123617-12548",3,2.1747312735359867,117.4,59900,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Los Angeles Chargers,348,"123617-138820,123617-55050,123617-45889,123617-102965,123617-57403,123617-151903,123617-86080,123617-107293,123617-12548",3,1.6669312848453162,117.39999999999999,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Woody Marks,Los Angeles Chargers,349,"123617-138820,123617-55050,123617-151966,123617-90573,123617-138774,123617-151903,123617-86312,123617-86080,123617-12548",3,2.0737711467604742,117.4,59800,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Quentin Johnston,Dalton Schultz,RJ Harvey,Los Angeles Chargers,350,"123617-138820,123617-55050,123617-151966,123617-90573,123617-110484,123617-151903,123617-120639,123617-55042,123617-12548",3,1.5681197863336127,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Kyle Pitts Sr.,Woody Marks,Arizona Cardinals,351,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-138774,123617-103619,123617-86080,123617-12546",3,2.7849530210805997,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Khalil Shakir,Troy Franklin,Quentin Johnston,Brenton Strange,RJ Harvey,Los Angeles Chargers,352,"123617-138820,123617-55050,123617-152316,123617-86518,123617-110484,123617-151903,123617-120639,123617-103587,123617-12548",3,2.9969965656215076,117.39999999999998,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Parker Washington,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,353,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-137516,123617-86080,123617-12525",3,2.0837009700670652,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,RJ Harvey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Trey McBride,Tyjae Spears,Miami Dolphins,354,"123617-138820,123617-91750,123617-152316,123617-90573,123617-167620,123617-110484,123617-151903,123617-107293,123617-12539",3,1.598935985563915,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brock Bowers,Tyjae Spears,New York Giants,355,"123617-138820,123617-55050,123617-6654,123617-151794,123617-90573,123617-103539,123617-151903,123617-107293,123617-12543",3,2.6081412537530304,117.4,59900,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Stefon Diggs,Courtland Sutton,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,356,"123617-138820,123617-6654,123617-152647,123617-90573,123617-25079,123617-57403,123617-110484,123617-86080,123617-12539",3,2.6482152353296877,117.4,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Minnesota Vikings,357,"123617-138820,123617-55050,123617-152316,123617-167031,123617-103539,123617-86518,123617-151903,123617-86080,123617-12540",3,2.001767677101556,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Chimere Dike,Kyle Pitts Sr.,TreVeyon Henderson,New Orleans Saints,358,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-86312,123617-129112,123617-86080,123617-12542",3,2.0638982626472604,117.39999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Juwan Johnson,RJ Harvey,New Orleans Saints,359,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-110484,123617-151903,123617-64808,123617-12542",3,2.81704036619154,117.39999999999998,59900,contrarian
Matthew Stafford,De'Von Achane,RJ Harvey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Trey McBride,Tyjae Spears,Los Angeles Chargers,360,"123617-138820,123617-91750,123617-6654,123617-90573,123617-86518,123617-110484,123617-151903,123617-107293,123617-12548",3,1.633798629164196,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,Woody Marks,Atlanta Falcons,361,"123617-138820,123617-55050,123617-6654,123617-90573,123617-138774,123617-86518,123617-86312,123617-86080,123617-12525",3,1.6527495733709814,117.4,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Brenton Strange,Ashton Jeanty,New Orleans Saints,362,"123617-138820,123617-55050,123617-6654,123617-167031,123617-90573,123617-151903,123617-86312,123617-103587,123617-12542",3,1.7286948234520434,117.39999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Darren Waller,TreVeyon Henderson,New Orleans Saints,363,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-103539,123617-151903,123617-25011,123617-12542",3,2.008575563107587,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Breece Hall,Tennessee Titans,364,"123617-138820,123617-6654,123617-152647,123617-103064,123617-90573,123617-103539,123617-151903,123617-40845,123617-12534",3,1.7104258522020501,117.39999999999999,59800,contrarian
Matthew Stafford,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Troy Franklin,Alec Pierce,Brock Bowers,RJ Harvey,Miami Dolphins,365,"123617-138820,123617-6654,123617-151794,123617-167031,123617-90573,123617-110484,123617-151903,123617-86312,123617-12539",3,2.118407867836549,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Troy Franklin,Brenton Strange,Tyjae Spears,Arizona Cardinals,366,"123617-138820,123617-55050,123617-45889,123617-6654,123617-90573,123617-151903,123617-103587,123617-107293,123617-12546",3,2.3268133467395797,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Tre Tucker,Hunter Henry,Woody Marks,Los Angeles Chargers,367,"123617-138820,123617-55050,123617-6654,123617-90573,123617-138774,123617-86312,123617-103619,123617-40845,123617-12548",3,2.420249743499932,117.39999999999999,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Rams,368,"123617-138820,123617-55050,123617-151966,123617-103539,123617-86518,123617-110484,123617-151903,123617-40845,123617-12538",3,1.8246239354850893,117.39999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Breece Hall,New York Giants,369,"123617-138820,123617-55050,123617-102965,123617-103064,123617-167620,123617-103539,123617-151903,123617-40845,123617-12543",3,2.3794276050901266,117.39999999999999,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Tetairoa McMillan,Hunter Henry,RJ Harvey,Las Vegas Raiders,370,"123617-138820,123617-55050,123617-87770,123617-90573,123617-129471,123617-167620,123617-110484,123617-40845,123617-12537",3,1.5316168903880643,117.39999999999999,60000,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,Tyjae Spears,Las Vegas Raiders,371,"123617-62239,123617-138820,123617-55050,123617-90573,123617-167620,123617-151903,123617-40845,123617-107293,123617-12537",3,1.6336488496330657,117.4,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Hunter Henry,Woody Marks,Los Angeles Chargers,372,"123617-138820,123617-55050,123617-90573,123617-129471,123617-138774,123617-86518,123617-151903,123617-40845,123617-12548",3,2.9231433015690205,117.39999999999999,59900,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Hunter Henry,Woody Marks,New Orleans Saints,373,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-138774,123617-86312,123617-40845,123617-12542",3,1.7749833375247577,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Chimere Dike,Jayden Higgins,Hunter Henry,RJ Harvey,Los Angeles Chargers,374,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-129112,123617-147315,123617-40845,123617-12548",3,2.871260286126202,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Hunter Henry,RJ Harvey,Seattle Seahawks,375,"123617-138820,123617-152316,123617-167031,123617-90573,123617-103539,123617-110484,123617-86312,123617-40845,123617-12550",3,2.3504029058387066,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Courtland Sutton,Troy Franklin,Hunter Henry,Ashton Jeanty,Tennessee Titans,376,"123617-138820,123617-152316,123617-152647,123617-167031,123617-90573,123617-57403,123617-151903,123617-40845,123617-12534",3,1.6801863905533276,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Courtland Sutton,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Chargers,377,"123617-138820,123617-152316,123617-152647,123617-57403,123617-86518,123617-110484,123617-151903,123617-40845,123617-12548",3,1.69039827685899,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Alec Pierce,Hunter Henry,Woody Marks,Los Angeles Chargers,378,"123617-138820,123617-152316,123617-152647,123617-90573,123617-138774,123617-151903,123617-86312,123617-40845,123617-12548",3,2.1024033849710175,117.4,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Troy Franklin,Brenton Strange,RJ Harvey,Miami Dolphins,379,"123617-138820,123617-55050,123617-45889,123617-129471,123617-103539,123617-110484,123617-151903,123617-103587,123617-12539",3,2.6893335169610544,117.29999999999998,60000,contrarian
Trevor Lawrence,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,RJ Harvey,Seattle Seahawks,380,"123617-138820,123617-152647,123617-89951,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12550",3,2.5379707344965188,117.29999999999998,60000,contrarian
Matthew Stafford,De'Von Achane,RJ Harvey,Davante Adams,Jaylen Waddle,Khalil Shakir,Kyle Pitts Sr.,Devin Neal,Los Angeles Chargers,381,"123617-138820,123617-45889,123617-6654,123617-90573,123617-86518,123617-110484,123617-154971,123617-86080,123617-12548",3,2.230638214758621,117.3,60000,contrarian
C.J. Stroud,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,382,"123617-138820,123617-152647,123617-90573,123617-129471,123617-167620,123617-57403,123617-110484,123617-86080,123617-12550",3,1.980085497033794,117.29999999999998,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Wan'Dale Robinson,Brenton Strange,RJ Harvey,Las Vegas Raiders,383,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-103539,123617-110484,123617-103587,123617-12537",3,2.1653478335006797,117.3,59900,contrarian
Bo Nix,De'Von Achane,Breece Hall,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,384,"123617-138820,123617-45889,123617-102965,123617-103064,123617-90573,123617-103539,123617-110484,123617-86080,123617-12546",3,1.6851562207705735,117.3,60000,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Quentin Johnston,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,New York Giants,385,"123617-62239,123617-138820,123617-55050,123617-90573,123617-110484,123617-120639,123617-86312,123617-86080,123617-12543",3,2.9412346943532026,117.3,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Tyler Warren,RJ Harvey,Las Vegas Raiders,386,"123617-138820,123617-55050,123617-102965,123617-167620,123617-103539,123617-137530,123617-110484,123617-151903,123617-12537",3,2.4153465799371148,117.29999999999998,59900,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Dalton Schultz,RJ Harvey,Los Angeles Rams,387,"123617-138820,123617-55050,123617-90573,123617-129471,123617-103539,123617-110484,123617-151903,123617-55042,123617-12538",3,2.9257728821116054,117.29999999999998,59800,contrarian
Bo Nix,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Brock Bowers,RJ Harvey,Tennessee Titans,388,"123617-138820,123617-102965,123617-151794,123617-167031,123617-90573,123617-167620,123617-103539,123617-110484,123617-12534",3,2.63981876278818,117.3,59900,contrarian
Justin Herbert,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,Las Vegas Raiders,389,"123617-138820,123617-55050,123617-69189,123617-167031,123617-90573,123617-151903,123617-86312,123617-86080,123617-12537",3,1.8865944714005052,117.3,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,Breece Hall,Tennessee Titans,390,"123617-138820,123617-55050,123617-151966,123617-103064,123617-90573,123617-167620,123617-86312,123617-86080,123617-12534",3,2.7920408558878793,117.3,59900,contrarian
